,Date,Title,Link,Ticker,neg,neu,pos,compound
225,2020-11-30 11:03:00,5 Goldilocks midcap stocks to buy now,https://www.marketwatch.com/story/5-goldilocks-midcap-stocks-to-buy-now-11606752200?siteid=yhoof2,DECK,0.0,1.0,0.0,0.0
226,2020-11-27 12:22:00,Carter's (CRI) Down More Than 13% YTD: Can the Stock Revive?,https://finance.yahoo.com/news/carters-cri-down-more-13-172205220.html,DECK,0.0,0.806,0.194,0.34
227,2020-11-19 17:23:00,UGG Debuts Flagship Store In New York City,https://finance.yahoo.com/news/ugg-debuts-flagship-store-york-222300212.html,DECK,0.0,0.833,0.167,0.1027
228,2020-11-12 09:00:00,Sanuk Continues to Innovate and Lighten Footprint on Planet with Launch of Second SustainaSole Collection,https://finance.yahoo.com/news/sanuk-continues-innovate-lighten-footprint-140000586.html,DECK,0.0,0.814,0.186,0.4939
229,2020-11-09 08:55:00,US Jobs Market Show Signs of Healing: Here's How to Play It,https://finance.yahoo.com/news/us-jobs-market-show-signs-135501533.html,DECK,0.0,0.821,0.179,0.34
230,2020-11-04 22:40:00,Why Deckers Outdoor Stock Gained 15% in October,https://www.fool.com/investing/2020/11/04/why-deckers-outdoor-stock-gained-15-in-october/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,DECK,0.0,0.729,0.271,0.3818
231,2020-11-03 12:20:00,Earnings Estimates Rising for Deckers (DECK): Will It Gain?,https://finance.yahoo.com/news/earnings-estimates-rising-deckers-deck-172005367.html,DECK,0.0,0.702,0.298,0.5267
232,2020-11-01 08:33:00,"Deckers Outdoor Corporation Just Beat Analyst Forecasts, And Analysts Have Been Updating Their Predictions",https://finance.yahoo.com/news/deckers-outdoor-corporation-just-beat-133356656.html,DECK,0.0,1.0,0.0,0.0
233,2020-10-30 16:05:00,Deckers Brands Announces New Goals to Accelerate Social and Environmental Responsibility Program as part of its new Creating Change Report,https://finance.yahoo.com/news/deckers-brands-announces-goals-accelerate-200500721.html,DECK,0.0,0.896,0.104,0.296
234,2020-10-30 10:43:00,Deckers (DECK) Surpass Earnings and Sales Estimates in Q2,https://finance.yahoo.com/news/deckers-deck-surpass-earnings-sales-144302810.html,DECK,0.0,1.0,0.0,0.0
235,2020-10-30 05:01:00,Deckers Outdoor Corp (DECK) Q2 2021 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2020/10/30/deckers-outdoor-corp-deck-q2-2021-earnings-call-tr/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,DECK,0.0,1.0,0.0,0.0
236,2020-10-29 17:35:00,Deckers (DECK) Q2 Earnings and Revenues Top Estimates,https://finance.yahoo.com/news/deckers-deck-q2-earnings-revenues-213509110.html,DECK,0.0,0.795,0.205,0.2023
237,2020-10-29 16:49:00,"Hoka and Ugg Drive Parent Deckers to Explosive Q2 Sales, Profits",https://finance.yahoo.com/news/hoka-ugg-drive-parent-deckers-204915829.html,DECK,0.0,0.775,0.225,0.4404
238,2020-10-29 16:38:00,Ugg Maker's Earnings Crush Views As Pandemic Boosts Demand For Boots,https://www.investors.com/news/deckers-stock-deckers-outdoor-earnings-q2-2020/?src=A00220,DECK,0.231,0.597,0.172,0.0516
239,2020-10-29 16:36:00,Deckers Outdoor: Q2 Earnings Insights,https://finance.yahoo.com/news/deckers-outdoor-q2-earnings-insights-203607042.html,DECK,0.0,1.0,0.0,0.0
240,2020-10-29 16:31:00,Ugg Maker's Earnings Crush Views As Pandemic Boosts Demand For Boots,https://www.investors.com/news/deckers-stock-deckers-outdoor-earnings-q3-2020/?src=A00220,DECK,0.231,0.597,0.172,0.0516
241,2020-10-29 16:17:00,UGG Unveils Kids' 'Candy Collection',https://finance.yahoo.com/news/ugg-unveils-kids-candy-collection-201700008.html,DECK,0.0,1.0,0.0,0.0
242,2020-10-29 16:05:00,Deckers Brands Reports Second Quarter Fiscal 2021 Financial Results,https://finance.yahoo.com/news/deckers-brands-reports-second-quarter-200500903.html,DECK,0.0,1.0,0.0,0.0
243,2020-10-29 15:00:00,Deckers Outdoor Corp.to Host Earnings Call,https://finance.yahoo.com/news/deckers-outdoor-corp-host-earnings-190000928.html,DECK,0.0,1.0,0.0,0.0
244,2020-10-29 07:33:00,"Zacks.com featured highlights include: Deckers Outdoor, Activision Blizzard, Brinker International, Fortinet and YETI",https://finance.yahoo.com/news/zacks-com-featured-highlights-deckers-113311218.html,DECK,0.0,1.0,0.0,0.0
245,2020-10-28 12:15:00,Were Hedge Funds Right About Crowding Into Deckers Outdoor Corp (DECK)?,https://finance.yahoo.com/news/were-hedge-funds-crowding-deckers-161528344.html,DECK,0.0,1.0,0.0,0.0
246,2020-10-28 10:05:00,Deckers Outdoor's Earnings Outlook,https://finance.yahoo.com/news/deckers-outdoors-earnings-outlook-140515949.html,DECK,0.0,1.0,0.0,0.0
247,2020-10-28 06:18:00,5 Top Stocks Likely to Beat Earnings Estimates This Season,https://finance.yahoo.com/news/5-top-stocks-likely-beat-101810830.html,DECK,0.0,0.816,0.184,0.2023
248,2020-10-27 16:01:00,Crocs Earnings Run Past Views Again; Stock Rises,https://www.investors.com/news/crocs-earnings-q3-2020-crocs-stock/?src=A00220,DECK,0.0,1.0,0.0,0.0
249,2020-10-22 12:34:00,Deckers (DECK) Expected to Beat Earnings Estimates: Can the Stock Move Higher?,https://finance.yahoo.com/news/deckers-deck-expected-beat-earnings-163404716.html,DECK,0.0,1.0,0.0,0.0
250,2020-10-22 08:50:00,"Zacks.com featured highlights include: SYNNEX, Herc Holdings, Flexible Solutions International, Deckers Outdoor Corp and L.B. Foster",https://finance.yahoo.com/news/zacks-com-featured-highlights-synnex-125012046.html,DECK,0.0,0.795,0.205,0.3818
251,2020-10-21 08:47:00,6 Top-Ranked Stocks With Stellar Net Profit Margins,https://finance.yahoo.com/news/6-top-ranked-stocks-stellar-124712141.html,DECK,0.0,0.674,0.326,0.4404
252,2020-10-20 09:15:00,"Deckers (DECK) Soars to 52-Week High, Time to Cash Out?",https://finance.yahoo.com/news/deckers-deck-soars-52-week-131501726.html,DECK,0.0,1.0,0.0,0.0
253,2020-10-19 16:05:00,Deckers Brands Announces Conference Call to Review Second Quarter Fiscal 2021 Earnings Results,https://finance.yahoo.com/news/deckers-brands-announces-conference-call-200500367.html,DECK,0.0,1.0,0.0,0.0
254,2020-10-19 13:29:00,Skechers (SKX) to Ride on E-commerce and Growth Efforts,https://finance.yahoo.com/news/skechers-skx-ride-e-commerce-172905804.html,DECK,0.0,0.755,0.245,0.3818
255,2020-10-19 12:00:00,Deckers (DECK) Is Up 5.83% in One Week: What You Should Know,https://finance.yahoo.com/news/deckers-deck-5-83-one-160004023.html,DECK,0.0,1.0,0.0,0.0
256,2020-10-19 09:57:00,Deckers (DECK) to Report Q2 Earnings: What Awaits the Stock?,https://finance.yahoo.com/news/deckers-deck-report-q2-earnings-135701546.html,DECK,0.0,0.874,0.126,0.0772
257,2020-10-15 12:31:00,Deckers (DECK) Expected to Beat Earnings Estimates: Can the Stock Move Higher?,https://finance.yahoo.com/news/deckers-deck-expected-beat-earnings-163104783.html,DECK,0.0,1.0,0.0,0.0
258,2020-10-15 10:05:00,UGG Launches 'Feel Good.' On World Values Day,https://finance.yahoo.com/news/ugg-launches-feel-good-world-140500609.html,DECK,0.0,0.722,0.278,0.4019
259,2020-10-15 09:00:00,"HOKA ONE ONE® Announces Launch of the TenNine Hike GTX, A New Innovation Designed to Provide Hiking's Smoothest Ride",https://finance.yahoo.com/news/hoka-one-one-announces-launch-130000844.html,DECK,0.0,0.867,0.133,0.3818
260,2020-10-14 16:28:00,How Millennials and Gen Z are driving digital trends,https://finance.yahoo.com/video/millennials-gen-z-driving-digital-202854199.html,DECK,0.0,1.0,0.0,0.0
261,2020-10-14 15:35:00,Did You Miss Deckers Outdoor's (NYSE:DECK) Whopping 326% Share Price Gain?,https://finance.yahoo.com/news/did-miss-deckers-outdoors-nyse-193506192.html,DECK,0.105,0.526,0.368,0.6124
262,2020-10-14 08:46:00,How Deckers (DECK) Stock Stands Out in a Strong Industry,https://finance.yahoo.com/news/deckers-deck-stock-stands-strong-124612293.html,DECK,0.0,0.708,0.292,0.5106
263,2020-10-12 09:52:00,Deckers Marches Ahead of Industry: Rises 75% in 6 Months,https://finance.yahoo.com/news/deckers-marches-ahead-industry-rises-135201441.html,DECK,0.0,1.0,0.0,0.0
264,2020-10-06 10:05:00,UGG And Zappos.Com Launch Inclusive Footwear Collection,https://finance.yahoo.com/news/ugg-zappos-com-launch-inclusive-140500086.html,DECK,0.0,1.0,0.0,0.0
265,2020-10-02 12:00:00,What Makes Deckers (DECK) a Strong Momentum Stock: Buy Now?,https://finance.yahoo.com/news/makes-deckers-deck-strong-momentum-160004336.html,DECK,0.0,0.708,0.292,0.5106
266,2020-10-02 09:15:00,"Deckers (DECK) Hits 52-Week High, Can the Run Continue?",https://finance.yahoo.com/news/deckers-deck-hits-52-week-131501962.html,DECK,0.0,1.0,0.0,0.0
267,2020-10-01 17:01:00,Mysterious Justin Bieber Instagram Post Lifts Shoe Stock,https://www.investors.com/news/crocs-stock-mysterious-instagram-post-justin-bieber/?src=A00220,DECK,0.0,1.0,0.0,0.0
268,2020-10-01 13:37:00,Dow Jones Pares Gains After Strong Start; These 2 Top Growth Stocks Break Out,https://www.investors.com/market-trend/stock-market-today/dow-jones-pares-gains-after-strong-start-2-top-growth-stocks-break-out/?src=A00220,DECK,0.0,0.471,0.529,0.8442
269,2020-10-01 12:20:00,Deckers Has Classic Breakout But Fundamental Flaws,https://finance.yahoo.com/video/deckers-classic-breakout-fundamental-flaws-162025553.html,DECK,0.0,1.0,0.0,0.0
270,2020-09-25 08:28:00,Deckers Looks Strong on Omni-Channel Efforts & HOKA Brand,https://finance.yahoo.com/news/deckers-looks-strong-omni-channel-122812720.html,DECK,0.0,0.68,0.32,0.5106
271,2020-09-24 08:30:00,When To Sell Stocks: Big Break Below 50-Day Line Can Mark End Of A Huge Run,https://www.investors.com/how-to-invest/investors-corner/when-to-sell-stocks-big-break-below-50-day-line-can-mark-end-of-a-huge-run/?src=A00220,DECK,0.0,0.859,0.141,0.3182
272,2020-09-22 08:29:00,Should You Think About Buying Deckers Outdoor Corporation (NYSE:DECK) Now?,https://finance.yahoo.com/news/think-buying-deckers-outdoor-corporation-122913791.html,DECK,0.0,1.0,0.0,0.0
273,2020-09-16 12:23:00,Wolverine World Wide Shows Improved Relative Strength; Still Shy Of Benchmark,https://www.investors.com/news/wolverine-world-wide-shows-improved-relative-strength-still-shy-of-benchmark/?src=A00220,DECK,0.123,0.491,0.387,0.6486
274,2020-09-14 07:37:00,The Pandemic Helped Crocs Kickstart Growth. Why the Stock Could Double.,https://www.barrons.com/articles/crocs-became-a-pandemic-play-that-could-help-the-stock-double-51599860560?siteid=yhoof2,DECK,0.0,0.794,0.206,0.3818
275,2020-09-10 12:00:00,What Makes Deckers (DECK) a New Strong Buy Stock,https://finance.yahoo.com/news/makes-deckers-deck-strong-buy-160004266.html,DECK,0.0,0.68,0.32,0.5106
276,2020-09-09 10:05:00,UGG Partners With the Hammer Museum to Launch Made in L.A. 2020,https://finance.yahoo.com/news/ugg-partners-hammer-museum-launch-140500436.html,DECK,0.0,1.0,0.0,0.0
277,2021-04-13 16:55:00,Telesat Canada Announces Pricing of Secured Notes Offering,https://finance.yahoo.com/news/telesat-canada-announces-pricing-secured-205500687.html,LORL,0.0,0.722,0.278,0.4019
278,2021-04-13 09:51:00,Telesat Canada -- Moody's downgrades Telesat's CFR to B2 and assigns a B1 rating to new secured notes; ratings remain on review for downgrade,https://finance.yahoo.com/news/telesat-canada-moodys-downgrades-telesats-135107499.html,LORL,0.0,0.891,0.109,0.4019
279,2021-04-13 09:14:00,Telesat Canada Announces Proposed Secured Notes Offering,https://finance.yahoo.com/news/telesat-canada-announces-proposed-secured-131400033.html,LORL,0.0,0.69,0.31,0.4019
280,2021-04-11 09:31:00,Canada's Telesat takes on Musk and Bezos in space race to provide fast broadband,https://finance.yahoo.com/news/canadas-telesat-takes-musk-bezos-133123694.html,LORL,0.0,1.0,0.0,0.0
281,2021-04-11 09:14:00,Canada's Telesat takes on Musk and Bezos in space race to provide fast broadband,https://finance.yahoo.com/news/canadas-telesat-takes-musk-bezos-131451322.html,LORL,0.0,1.0,0.0,0.0
282,2021-04-11 09:00:00,FOCUS-Canada's Telesat takes on Musk and Bezos in space race to provide fast broadband,https://finance.yahoo.com/news/focus-canadas-telesat-takes-musk-130000262.html,LORL,0.0,1.0,0.0,0.0
283,2021-04-10 04:56:00,Could The Loral Space & Communications Inc. (NASDAQ:LORL) Ownership Structure Tell Us Something Useful?,https://finance.yahoo.com/news/could-loral-space-communications-inc-085658766.html,LORL,0.0,0.805,0.195,0.4404
284,2021-03-30 07:00:00,Telesat Selects CloudOps to Develop Cloud Infrastructure for Telesat Lightspeed LEO Network,https://finance.yahoo.com/news/telesat-selects-cloudops-develop-cloud-110000843.html,LORL,0.0,1.0,0.0,0.0
285,2021-03-10 07:00:00,Telesat and SatixFy to Validate Advanced Next-Generation  Modem Designs for Telesat Lightspeed LEO Network,https://finance.yahoo.com/news/telesat-satixfy-validate-advanced-next-120000701.html,LORL,0.0,0.727,0.273,0.5423
286,2021-03-04 07:00:00,"Telesat Reports Results for the Quarter and Year Ended December 31, 2020",https://finance.yahoo.com/news/telesat-reports-results-quarter-ended-120000787.html,LORL,0.0,1.0,0.0,0.0
287,2021-02-25 16:00:00,Telesat Fourth Quarter 2020 Conference Call,https://finance.yahoo.com/news/telesat-fourth-quarter-2020-conference-210000287.html,LORL,0.0,1.0,0.0,0.0
288,2021-02-21 06:53:00,Blue Origin and Telesat Team Up Against SpaceX Starlink,https://www.fool.com/investing/2021/02/21/blue-origin-and-telesat-team-up-against-spacex-sta/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,LORL,0.0,1.0,0.0,0.0
289,2021-02-18 17:19:00,UPDATE 1-Quebec signs preliminary deal to invest C$400 mln in Telesat satellite network,https://finance.yahoo.com/news/1-quebec-signs-preliminary-deal-221930977.html,LORL,0.0,1.0,0.0,0.0
290,2021-02-18 14:53:00,Quebec signs preliminary deal to invest C$400 million in Telesat satellite network,https://finance.yahoo.com/news/quebec-signs-preliminary-deal-invest-195343329.html,LORL,0.0,1.0,0.0,0.0
291,2021-02-18 14:45:00,Quebec signs preliminary deal to invest C$400 mln in Telesat satellite network,https://finance.yahoo.com/news/quebec-signs-preliminary-deal-invest-194500445.html,LORL,0.0,1.0,0.0,0.0
292,2021-02-10 08:16:00,Telesat Canada -- Moody's places Telesat's ratings on review for downgrade,https://finance.yahoo.com/news/telesat-canada-moodys-places-telesats-131606652.html,LORL,0.0,1.0,0.0,0.0
293,2021-02-09 17:25:00,Telesat Canada -- Moody's places Telesat's ratings on review for downgrade,https://finance.yahoo.com/news/telesat-canada-moodys-places-telesats-222507775.html,LORL,0.0,1.0,0.0,0.0
294,2021-02-09 09:39:00,UPDATE 1-Telesat taps Thales Alenia Space for $3 bln deal to build low earth orbit satellites,https://finance.yahoo.com/news/1-telesat-taps-thales-alenia-143958649.html,LORL,0.123,0.877,0.0,-0.2732
295,2021-02-09 08:41:00,Telesat taps Thales Alenia Space for $3 billion deal to build low earth orbit satellites,https://finance.yahoo.com/news/telesat-taps-thales-alenia-space-134137580.html,LORL,0.13,0.87,0.0,-0.2732
296,2021-02-09 08:35:00,Telesat taps Thales Alenia Space for $3 bln deal to build low earth orbit satellites,https://finance.yahoo.com/news/telesat-taps-thales-alenia-space-133500828.html,LORL,0.13,0.87,0.0,-0.2732
297,2021-02-09 08:30:00,"Telesat to Redefine Global Broadband Connectivity with Telesat Lightspeed, the Worlds Most Advanced Low Earth Orbit (LEO) Satellite Network",https://finance.yahoo.com/news/telesat-redefine-global-broadband-connectivity-133000965.html,LORL,0.11,0.784,0.106,-0.022
298,2021-01-22 16:42:00,"LORAL SPACE INVESTOR ALERT by the Former Attorney General of Louisiana: Kahn Swick & Foti, LLC Investigates Merger of Loral Space & Communications Inc. - LORL",https://finance.yahoo.com/news/loral-space-investor-alert-former-214200853.html,LORL,0.0,0.882,0.118,0.4466
299,2021-01-19 16:35:00,Telesat Canada -- Moody's says Telesat's merger with Loral to become a public company is credit positive,https://finance.yahoo.com/news/telesat-canada-moodys-says-telesats-213550982.html,LORL,0.0,0.693,0.307,0.7351
300,2021-01-18 13:30:00,"Lifshitz Law Firm, P.C. Announces Investigation of LORL, INFO, PS, and SPWH",https://finance.yahoo.com/news/lifshitz-law-firm-p-c-183000092.html,LORL,0.0,1.0,0.0,0.0
301,2021-01-14 16:05:00,"Virgin Galactic, Space Stocks Soar As Tesla Bull Eyes New ETF",https://www.investors.com/news/virgin-galactic-space-stocks-jump-new-space-etf/?src=A00220,LORL,0.0,1.0,0.0,0.0
302,2021-01-06 17:01:00,"SHAREHOLDER ALERT: WeissLaw LLP Reminds LORL, CKH, CPAH, and CATM Shareholders About Its Ongoing Investigations",https://finance.yahoo.com/news/shareholder-alert-weisslaw-llp-reminds-220100770.html,LORL,0.0,0.827,0.173,0.4466
303,2021-01-03 14:20:00,"Lifshitz Law Firm, P.C. Announces Investigation of INFO, LORL, PS, and PRVL",https://finance.yahoo.com/news/lifshitz-law-firm-p-c-192000401.html,LORL,0.0,1.0,0.0,0.0
304,2020-12-30 20:49:00,"WeissLaw LLP Reminds LORL, CKH, CPAH, and CATM Shareholders About Its Ongoing Investigations",https://finance.yahoo.com/news/weisslaw-llp-reminds-lorl-ckh-014900121.html,LORL,0.0,1.0,0.0,0.0
305,2020-12-28 15:35:00,"Lifshitz Law Firm, P.C. Announces Investigation of INFO, LORL, PS, and PRVL",https://finance.yahoo.com/news/lifshitz-law-firm-p-c-203500340.html,LORL,0.0,1.0,0.0,0.0
306,2020-12-28 08:00:00,SHAREHOLDER ALERT: Kaskela Law LLC Announces Investigation of Loral Space & Communications Inc. (LORL) and Encourages Shareholders to Contact the Firm,https://finance.yahoo.com/news/shareholder-alert-kaskela-law-llc-130000099.html,LORL,0.0,0.755,0.245,0.7034
307,2020-12-23 21:00:00,INVESTOR ALERT: Monteverde & Associates Continues to Investigate the Following Merger,https://finance.yahoo.com/news/investor-alert-monteverde-associates-continues-020000020.html,LORL,0.0,0.754,0.246,0.4466
308,2020-12-22 19:42:00,"WeissLaw LLP Reminds LORL, CKH, CPAH, and CATM Shareholders About Its Ongoing Investigations",https://finance.yahoo.com/news/weisslaw-llp-reminds-lorl-ckh-004200124.html,LORL,0.0,1.0,0.0,0.0
309,2020-12-21 08:00:00,SHAREHOLDER ALERT: Kaskela Law LLC Announces Investigation of Loral Space & Communications Inc. (LORL),https://finance.yahoo.com/news/shareholder-alert-kaskela-law-llc-130000486.html,LORL,0.0,0.804,0.196,0.4466
310,2020-12-20 20:20:00,"Lifshitz Law Firm, P.C. Announces Investigation of INFO, SPGI, LORL, PS, PRVL, CKH, TCF, HBAN, and ZAGG",https://finance.yahoo.com/news/lifshitz-law-firm-p-c-012000282.html,LORL,0.0,1.0,0.0,0.0
311,2020-12-18 21:30:00,Is LORL A Good Stock To Buy According To Hedge Funds?,https://finance.yahoo.com/news/lorl-good-stock-buy-according-023030467.html,LORL,0.0,0.756,0.244,0.4404
312,2020-12-16 22:20:00,"LORAL SPACE INVESTOR ALERT BY THE FORMER ATTORNEY GENERAL OF LOUISIANA: Kahn Swick & Foti, LLC Investigates Merger of Loral Space & Communications Inc. - LORL",https://finance.yahoo.com/news/loral-space-investor-alert-former-032000670.html,LORL,0.0,0.882,0.118,0.4466
313,2020-12-15 17:37:00,"WeissLaw LLP Reminds CPAH, CKH and LORL Shareholders About Its Ongoing Investigations",https://finance.yahoo.com/news/weisslaw-llp-reminds-cpah-ckh-223700176.html,LORL,0.0,1.0,0.0,0.0
314,2020-12-14 10:05:00,SHAREHOLDER ALERT: Monteverde & Associates PC Announces an Investigation of Loral Space & Communications - LORL,https://finance.yahoo.com/news/shareholder-alert-monteverde-associates-pc-150500310.html,LORL,0.0,0.804,0.196,0.4466
315,2020-12-09 11:30:00,Kaskela Law LLC Announces Investigation of Loral Space & Communications Inc. (LORL) and Encourages Investors to Contact the Firm,https://finance.yahoo.com/news/kaskela-law-llc-announces-investigation-163000761.html,LORL,0.0,0.854,0.146,0.4404
316,2020-12-08 10:13:00,"SHAREHOLDER ALERT: Rigrodsky & Long, P.A. Announces Investigation of Loral Space & Communications Inc.",https://finance.yahoo.com/news/shareholder-alert-rigrodsky-long-p-151300412.html,LORL,0.0,0.789,0.211,0.4466
317,2020-12-07 16:58:00,SHAREHOLDER ALERT: WeissLaw LLP Investigates Loral Space & Communications Inc.,https://finance.yahoo.com/news/shareholder-alert-weisslaw-llp-investigates-215800611.html,LORL,0.0,0.732,0.268,0.4466
318,2020-12-07 10:00:00,Kaskela Law LLC Announces Stockholder Investigation of Loral Space & Communications Inc. (LORL) and Encourages Investors to Contact the Firm,https://finance.yahoo.com/news/kaskela-law-llc-announces-stockholder-150000079.html,LORL,0.0,0.861,0.139,0.4404
319,2020-11-24 07:19:00,Telesat to Become Public Company through Agreement with Loral Space & Communications and PSP Investments,https://finance.yahoo.com/news/telesat-become-public-company-agreement-121900532.html,LORL,0.0,0.802,0.198,0.4939
320,2020-11-24 06:45:00,Loral Enters Into Agreement With PSP Investments And Telesat To Combine Loral And Telesat Into A New Public Company,https://finance.yahoo.com/news/loral-enters-agreement-psp-investments-114500238.html,LORL,0.0,0.842,0.158,0.4939
321,2020-11-09 11:07:00,Telesat and the Government of Canada Finalize $600M Agreement to Bridge Canadas Digital Divide with Telesats Low Earth Orbit Satellite Constellation,https://finance.yahoo.com/news/telesat-government-canada-finalize-600m-160700498.html,LORL,0.086,0.782,0.132,0.2732
322,2020-10-29 07:00:00,"Telesat Reports Results for the Quarter and Nine Months Ended September 30, 2020",https://finance.yahoo.com/news/telesat-reports-results-quarter-nine-110000891.html,LORL,0.0,1.0,0.0,0.0
323,2020-10-22 16:00:00,Telesat Third Quarter 2020 Conference Call,https://finance.yahoo.com/news/telesat-third-quarter-2020-conference-200000688.html,LORL,0.0,1.0,0.0,0.0
324,2020-10-20 07:00:00,Telesat Teams with Lockheed Martin on Space Development Agency Transport Layer,https://finance.yahoo.com/news/telesat-teams-lockheed-martin-space-110000840.html,LORL,0.0,1.0,0.0,0.0
325,2020-10-14 07:00:00,"Telesat U.S. Services Awarded DARPA Contract for Blackjack Track B Research, Development and in-Orbit Demonstration with Telesat LEO",https://finance.yahoo.com/news/telesat-u-services-awarded-darpa-110000486.html,LORL,0.0,0.785,0.215,0.4767
326,2020-10-13 15:06:00,Loral Space & Communications Inc (LORL): Hedge Fund Sentiment Unchanged,https://finance.yahoo.com/news/loral-space-communications-inc-lorl-190612569.html,LORL,0.0,1.0,0.0,0.0
327,2020-10-12 09:50:00,Are Insiders Buying Loral Space & Communications Inc. (NASDAQ:LORL) Stock?,https://finance.yahoo.com/news/insiders-buying-loral-space-communications-135013974.html,LORL,0.0,1.0,0.0,0.0
328,2020-09-01 07:00:00,"Telesats Proposal in the Government of Canadas Consultation on the Reallocation of 3800 MHz Spectrum Is the Best and Fastest Path to Deliver Affordable, Advanced 5G and Broadband Connectivity to All Canadians",https://finance.yahoo.com/news/telesat-proposal-government-canada-consultation-110000202.html,LORL,0.0,0.829,0.171,0.7351
329,2020-08-04 11:26:00,Did Hedge Funds Make The Right Call On Loral Space & Communications Inc (LORL) ?,https://finance.yahoo.com/news/did-hedge-funds-call-loral-152644760.html,LORL,0.0,1.0,0.0,0.0
330,2020-06-23 19:51:00,Loral Space & Communications Inc (LORL): Hedge Funds Are Nibbling,https://finance.yahoo.com/news/loral-space-communications-inc-lorl-235151569.html,LORL,0.0,1.0,0.0,0.0
331,2020-06-04 13:17:00,Telefónica Puts Telesats Phase 1 LEO Satellite to the Test,https://finance.yahoo.com/news/telef-nica-puts-telesat-phase-171756748.html,LORL,0.0,1.0,0.0,0.0
332,2020-05-13 10:00:00,Leading satellite operator joins C Spire-led consortium on rural broadband access,https://finance.yahoo.com/news/leading-satellite-operator-joins-c-140000252.html,LORL,0.0,1.0,0.0,0.0
333,2020-05-07 01:37:00,Loral Space & Communications Inc (LORL) Q1 2020 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2020/05/07/loral-space-communications-inc-lorl-q1-2020-earnin.aspx?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,LORL,0.0,1.0,0.0,0.0
334,2020-05-04 10:45:00,Give Me That Old-Time Religion: Low-Debt Stocks,https://finance.yahoo.com/news/old-time-religion-low-debt-144501762.html,LORL,0.0,1.0,0.0,0.0
335,2020-04-30 07:00:00,"Telesat Reports Results for the Quarter Ended March 31, 2020",https://finance.yahoo.com/news/telesat-reports-results-quarter-ended-110010003.html,LORL,0.0,1.0,0.0,0.0
336,2020-04-23 16:10:00,Telesat First Quarter 2020 Conference Call,https://finance.yahoo.com/news/telesat-first-quarter-2020-conference-201033208.html,LORL,0.0,1.0,0.0,0.0
337,2020-04-13 10:15:00,Who Has Been Buying Loral Space & Communications Inc. (NASDAQ:LORL) Shares?,https://finance.yahoo.com/news/buying-loral-space-communications-inc-141555013.html,LORL,0.0,0.804,0.196,0.296
338,2020-02-28 15:41:00,SES and Telesat Respond to FCC Adoption of C-band Report and Order,https://finance.yahoo.com/news/ses-telesat-respond-fcc-adoption-204134300.html,LORL,0.0,1.0,0.0,0.0
339,2020-02-27 07:00:00,"Telesat Reports Results for the Quarter and Year Ended December 31, 2019",https://finance.yahoo.com/news/telesat-reports-results-quarter-ended-120010714.html,LORL,0.0,1.0,0.0,0.0
340,2020-02-20 16:01:00,Telesat: Fourth Quarter 2019 Conference Call,https://finance.yahoo.com/news/telesat-fourth-quarter-2019-conference-210110882.html,LORL,0.0,1.0,0.0,0.0
341,2020-02-14 15:52:00,Prem Watsa's Top 5 Buys of the 4th Quarter,https://finance.yahoo.com/news/prem-watsas-top-5-buys-205234969.html,LORL,0.0,0.795,0.205,0.2023
342,2020-01-13 09:50:00,What You Must Know About Loral Space & Communications Inc.'s (NASDAQ:LORL) Beta Value,https://finance.yahoo.com/news/must-know-loral-space-communications-145037127.html,LORL,0.0,0.821,0.179,0.34
343,2019-12-12 06:45:00,Andrew Browne Joins Telesat as Chief Financial Officer,https://finance.yahoo.com/news/andrew-browne-joins-telesat-chief-114510169.html,LORL,0.0,1.0,0.0,0.0
344,2019-12-11 15:55:00,Is Loral Space & Communications Inc. (LORL) Going To Burn These Hedge Funds ?,https://finance.yahoo.com/news/loral-space-communications-inc-lorl-205516489.html,LORL,0.0,1.0,0.0,0.0
345,2019-12-11 06:45:00,Telesat Canada Announces Closing of Its Secured Notes Offering and Credit Facility Refinancing Transaction,https://finance.yahoo.com/news/telesat-canada-announces-closing-secured-114510633.html,LORL,0.0,0.694,0.306,0.6486
346,2019-11-22 16:05:00,Telesat Canada Announces Pricing of Notes Offering and Sizing of Senior Secured Credit Facilities,https://finance.yahoo.com/news/telesat-canada-announces-pricing-notes-210510054.html,LORL,0.0,0.694,0.306,0.6486
347,2019-11-18 17:24:00,Intelsat Tumbles Again After the FCC Chairman Backs a Public Auction for 5G Spectrum,https://www.barrons.com/articles/5g-networks-fcc-and-intelsat-stock-51574102496?siteid=yhoof2,LORL,0.091,0.909,0.0,-0.0516
348,2019-11-18 16:35:00,"FCC chief backs public auction for 5G spectrum, sending satellite stocks reeling again",https://www.marketwatch.com/story/fcc-chief-backs-public-auction-for-5g-spectrum-sending-satellite-stocks-reeling-again-2019-11-18?siteid=yhoof2,LORL,0.091,0.909,0.0,-0.0516
